product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MCD15A2H,Lai_500m,A2011153,6/2/11,0.2,1.6,62.8001,1.4,0.2173,0.0141,0.1187,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011161,6/10/11,0.2,0.6,58.8001,0.4,0.2035,0.0007,0.0274,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011169,6/18/11,0.2,0.6,58.4001,0.4,0.2021,0.0006,0.0249,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011177,6/26/11,0.2,0.8,61.8001,0.6,0.2138,0.0044,0.0667,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011185,7/4/11,0.2,0.5,59.8001,0.3,0.2069,0.0012,0.0346,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011193,7/12/11,0.2,0.6,63.6001,0.4,0.2201,0.0029,0.054,289,289,100,2.01522E+12,0.3
MCD15A2H,Lai_500m,A2011201,7/20/11,0.2,0.7,59.7001,0.5,0.2066,0.0014,0.0371,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011209,7/28/11,0.2,0.7,59.8001,0.5,0.2069,0.0024,0.0494,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011217,8/5/11,0.2,0.5,58.1001,0.3,0.201,0.0003,0.0176,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011225,8/13/11,0.2,0.5,58.7001,0.3,0.2031,0.0007,0.0268,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011233,8/21/11,0.2,0.5,58.7001,0.3,0.2031,0.0005,0.0226,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011241,8/29/11,0.2,0.5,59.2001,0.3,0.2048,0.0007,0.0272,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011249,9/6/11,0.2,0.5,61.2001,0.3,0.2118,0.0012,0.0353,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011257,9/14/11,0.1,0.6,58.9001,0.5,0.2038,0.0009,0.0292,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011265,9/22/11,0.1,0.6,58.1001,0.5,0.201,0.0007,0.0256,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011273,9/30/11,0.1,0.3,57.2001,0.2,0.1979,0.0005,0.0234,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011281,10/8/11,0.1,0.4,57.5001,0.3,0.199,0.0007,0.0256,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011289,10/16/11,0.1,0.3,56.4001,0.2,0.1952,0.0006,0.0245,289,289,100,2.01522E+12,0.2
MCD15A2H,Lai_500m,A2011297,10/24/11,0.1,0.3,56.2001,0.2,0.1945,0.0007,0.027,289,289,100,2.01523E+12,0.2
MCD15A2H,Lai_500m,A2011305,11/1/11,0.1,0.3,54.0001,0.2,0.1869,0.0017,0.0412,289,289,100,2.01523E+12,0.2
MCD15A2H,Lai_500m,A2011313,11/9/11,0.1,0.2,29.3001,0.1,0.1014,0.0001,0.0117,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011321,11/17/11,0.1,0.2,29.2001,0.1,0.101,0.0001,0.0101,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011329,11/25/11,0.1,0.2,30.1001,0.1,0.1042,0.0004,0.0199,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011337,12/3/11,0.1,0.2,29.3001,0.1,0.1014,0.0001,0.0117,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011345,12/11/11,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011353,12/19/11,0.1,0.6,31.4001,0.5,0.1087,0.0018,0.0428,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2011361,12/27/11,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2012001,1/1/12,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01523E+12,0.1
MCD15A2H,Lai_500m,A2012009,1/9/12,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01524E+12,0.1
MCD15A2H,Lai_500m,A2012017,1/17/12,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01524E+12,0.1
MCD15A2H,Lai_500m,A2012025,1/25/12,0.1,0.1,28.9001,0,0.1,0,0,289,289,100,2.01524E+12,0.1
MCD15A2H,Lai_500m,A2012033,2/2/12,0.1,0.2,37.5,0.1,0.1298,0.0021,0.0457,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012041,2/10/12,0.1,0.3,40.3001,0.2,0.1394,0.0028,0.053,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012049,2/18/12,0.1,0.2,41.1001,0.1,0.1422,0.0024,0.0494,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012057,2/26/12,0.1,0.3,47.3001,0.2,0.1637,0.0025,0.0495,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012065,3/5/12,0.1,0.2,43.3001,0.1,0.1498,0.0025,0.05,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012073,3/13/12,0.1,0.2,52.1001,0.1,0.1803,0.0016,0.0398,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012081,3/21/12,0.1,0.2,56.2001,0.1,0.1945,0.0005,0.0229,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012089,3/29/12,0.2,0.2,57.8001,0,0.2,0,0,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012097,4/6/12,0.2,0.5,58.6002,0.3,0.2028,0.0007,0.0262,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012105,4/14/12,0.2,0.3,58.2001,0.1,0.2014,0.0001,0.0117,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012113,4/22/12,0.2,0.6,58.7001,0.4,0.2031,0.0007,0.0268,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012121,4/30/12,0.2,0.6,59.0001,0.4,0.2042,0.0008,0.0285,289,289,100,2.01524E+12,0.2
MCD15A2H,Lai_500m,A2012129,5/8/12,0.2,0.8,66.6001,0.6,0.2305,0.0077,0.0875,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012137,5/16/12,0.2,0.4,62.2001,0.2,0.2152,0.0014,0.0369,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012145,5/24/12,0.2,0.4,61.3001,0.2,0.2121,0.0011,0.0337,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012153,6/1/12,0.2,0.6,62.2001,0.4,0.2152,0.0017,0.0413,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012161,6/9/12,0.2,0.6,61.6001,0.4,0.2131,0.0016,0.0403,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012169,6/17/12,0.2,0.8,63.9001,0.6,0.2211,0.0029,0.054,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012177,6/25/12,0.2,0.5,62.3001,0.3,0.2156,0.0016,0.0399,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012185,7/3/12,0.2,1.1,64.1001,0.9,0.2218,0.0061,0.0779,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012193,7/11/12,0.2,0.6,67.8,0.4,0.2346,0.0048,0.069,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012201,7/19/12,0.2,0.7,63.1001,0.5,0.2183,0.0036,0.0598,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012209,7/27/12,0.2,0.9,68.9001,0.7,0.2384,0.0072,0.0849,289,289,100,2.01525E+12,0.4
MCD15A2H,Lai_500m,A2012217,8/4/12,0.2,0.5,61.1001,0.3,0.2114,0.0013,0.0359,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012225,8/12/12,0.2,0.6,63.5001,0.4,0.2197,0.0024,0.0491,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012233,8/20/12,0.2,0.5,60.4001,0.3,0.209,0.0011,0.0331,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012241,8/28/12,0.2,0.8,59.4002,0.6,0.2055,0.0018,0.0429,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012249,9/5/12,0.2,0.3,59.1001,0.1,0.2045,0.0004,0.0207,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012257,9/13/12,0.2,0.6,59.4001,0.4,0.2055,0.0009,0.0306,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012265,9/21/12,0.2,0.7,65.1001,0.5,0.2253,0.0058,0.0764,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012273,9/29/12,0.2,0.8,59.0001,0.6,0.2042,0.0014,0.0379,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012281,10/7/12,0.2,0.8,58.6001,0.6,0.2028,0.0013,0.0362,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012289,10/15/12,0.2,0.5,58.5001,0.3,0.2024,0.0004,0.0211,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012297,10/23/12,0.2,0.3,58.0001,0.1,0.2007,0.0001,0.0083,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012305,10/31/12,0.1,0.2,57.0001,0.1,0.1972,0.0003,0.0164,289,289,100,2.01525E+12,0.2
MCD15A2H,Lai_500m,A2012313,11/8/12,0.1,0.2,30.2001,0.1,0.1045,0.0004,0.0207,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012321,11/16/12,0.1,0.2,30.0001,0.1,0.1038,0.0004,0.0191,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012329,11/24/12,0.1,0.3,30.1001,0.2,0.1042,0.0005,0.0216,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012337,12/2/12,0.1,0.3,29.5001,0.2,0.1021,0.0003,0.0165,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012345,12/10/12,0.1,0.2,29.4001,0.1,0.1017,0.0002,0.013,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012353,12/18/12,0.1,0.2,29.3001,0.1,0.1014,0.0001,0.0117,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2012361,12/26/12,0.1,0.2,30.1001,0.1,0.1042,0.0004,0.0199,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2013001,1/1/13,0.1,0.2,29.1001,0.1,0.1007,0.0001,0.0083,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2013009,1/9/13,0.1,0.3,29.8001,0.2,0.1031,0.0004,0.021,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2013017,1/17/13,0.1,0.2,29.0001,0.1,0.1003,0,0.0059,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2013025,1/25/13,0.1,0.3,29.4001,0.2,0.1017,0.0002,0.0155,289,289,100,2.01525E+12,0.1
MCD15A2H,Lai_500m,A2013033,2/2/13,0.1,0.2,43.4001,0.1,0.1502,0.0025,0.05,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013041,2/10/13,0.1,0.3,56.6001,0.2,0.1958,0.0006,0.0246,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013049,2/18/13,0.1,0.4,54.2001,0.3,0.1875,0.002,0.0446,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013057,2/26/13,0.1,0.2,56.9001,0.1,0.1969,0.0003,0.0174,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013065,3/6/13,0.1,0.3,58.1001,0.2,0.201,0.0007,0.0256,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013073,3/14/13,0.1,0.2,52.7001,0.1,0.1824,0.0015,0.0381,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013081,3/22/13,0.2,0.3,57.9001,0.1,0.2003,0,0.0059,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013089,3/30/13,0.2,0.2,57.8001,0,0.2,0,0,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013097,4/7/13,0.1,0.4,58.3001,0.3,0.2017,0.0004,0.0194,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013105,4/15/13,0.2,0.3,57.9001,0.1,0.2003,0,0.0059,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013113,4/23/13,0.2,0.5,58.1001,0.3,0.201,0.0003,0.0176,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013121,5/1/13,0.2,0.3,58.9001,0.1,0.2038,0.0004,0.0191,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013129,5/9/13,0.2,2,64.5001,1.8,0.2232,0.0252,0.1589,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013137,5/17/13,0.2,0.5,59.4001,0.3,0.2055,0.0007,0.027,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013145,5/25/13,0.2,0.4,58.4001,0.2,0.2021,0.0003,0.0165,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013153,6/2/13,0.2,0.4,60.1001,0.2,0.208,0.0011,0.0328,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013161,6/10/13,0.2,1.1,61.8001,0.9,0.2138,0.0051,0.0712,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013169,6/18/13,0.2,0.5,59.3001,0.3,0.2052,0.0007,0.0265,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013177,6/26/13,0.2,0.6,59.0001,0.4,0.2042,0.0009,0.0297,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013185,7/4/13,0.2,0.5,64.6001,0.3,0.2235,0.0022,0.0471,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013193,7/12/13,0.2,1.3,66.8001,1.1,0.2311,0.0165,0.1283,289,289,100,2.01526E+12,0.2
MCD15A2H,Lai_500m,A2013201,7/20/13,0.2,4.3,76.4999,4.1,0.2647,0.0606,0.2462,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013209,7/28/13,0.2,1.1,78.5,0.9,0.2716,0.0108,0.104,289,289,100,2.01527E+12,0.3
MCD15A2H,Lai_500m,A2013217,8/5/13,0.2,0.9,101.6002,0.7,0.3516,0.0091,0.0956,289,289,100,2.01527E+12,0.3
MCD15A2H,Lai_500m,A2013225,8/13/13,0.2,0.6,123.8001,0.4,0.4284,0.0103,0.1013,289,289,100,2.01527E+12,0.5
MCD15A2H,Lai_500m,A2013233,8/21/13,0.2,1,124.0001,0.8,0.4291,0.0164,0.128,289,289,100,2.01527E+12,0.6
MCD15A2H,Lai_500m,A2013241,8/29/13,0.2,0.6,100.2001,0.4,0.3467,0.01,0.0998,289,289,100,2.01527E+12,0.3
MCD15A2H,Lai_500m,A2013249,9/6/13,0.2,0.9,97,0.7,0.3356,0.0184,0.1357,289,289,100,2.01527E+12,0.4
MCD15A2H,Lai_500m,A2013257,9/14/13,0.2,1.4,112.8001,1.2,0.3903,0.0172,0.1312,289,289,100,2.01527E+12,0.5
MCD15A2H,Lai_500m,A2013265,9/22/13,0.2,0.7,113.9001,0.5,0.3941,0.0104,0.1022,289,289,100,2.01527E+12,0.3
MCD15A2H,Lai_500m,A2013273,9/30/13,0.2,0.6,106.7002,0.4,0.3692,0.0082,0.0907,289,289,100,2.01527E+12,0.4
MCD15A2H,Lai_500m,A2013281,10/8/13,0.2,0.5,85.0001,0.3,0.2941,0.0062,0.0785,289,289,100,2.01527E+12,0.3
MCD15A2H,Lai_500m,A2013289,10/16/13,0.2,0.5,79.2,0.3,0.274,0.0032,0.0563,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013297,10/24/13,0.2,0.5,68.9,0.3,0.2384,0.0053,0.0731,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013305,11/1/13,0.2,0.3,59.5001,0.1,0.2059,0.0006,0.0235,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013313,11/9/13,0.1,0.3,57.7001,0.2,0.1997,0.0003,0.0176,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013321,11/17/13,0.1,0.3,35.4001,0.2,0.1225,0.0019,0.0434,289,289,100,2.01527E+12,0.1
MCD15A2H,Lai_500m,A2013329,11/25/13,0.1,0.2,47.8,0.1,0.1654,0.0023,0.0476,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013337,12/3/13,0.1,0.2,40.3,0.1,0.1394,0.0024,0.0489,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013345,12/11/13,0.1,0.2,38,0.1,0.1315,0.0022,0.0464,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013353,12/19/13,0.1,0.2,36.6,0.1,0.1266,0.002,0.0442,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2013361,12/27/13,0.1,0.2,33.8,0.1,0.117,0.0014,0.0375,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2014001,1/1/14,0.1,0.2,32.5001,0.1,0.1125,0.0011,0.033,289,289,100,2.01527E+12,0.1
MCD15A2H,Lai_500m,A2014009,1/9/14,0.1,0.2,32.4001,0.1,0.1121,0.0011,0.0326,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2014017,1/17/14,0.1,0.2,31.3001,0.1,0.1083,0.0008,0.0276,289,289,100,2.01527E+12,0.1
MCD15A2H,Lai_500m,A2014025,1/25/14,0.1,0.2,30.4001,0.1,0.1052,0.0005,0.0222,289,289,100,2.01527E+12,0.2
MCD15A2H,Lai_500m,A2014033,2/2/14,0.1,0.3,58.1001,0.2,0.201,0.0004,0.0195,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014041,2/10/14,0.1,0.2,57.3001,0.1,0.1983,0.0002,0.013,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014049,2/18/14,0.2,0.3,58.0001,0.1,0.2007,0.0001,0.0083,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014057,2/26/14,0.2,0.4,59.3001,0.2,0.2052,0.0007,0.0265,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014065,3/6/14,0.2,0.4,58.2001,0.2,0.2014,0.0003,0.0166,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014073,3/14/14,0.2,0.2,57.8001,0,0.2,0,0,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014081,3/22/14,0.2,0.3,58.1001,0.1,0.201,0.0001,0.0101,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014089,3/30/14,0.2,0.3,59.0001,0.1,0.2042,0.0004,0.0199,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014097,4/7/14,0.2,0.3,58.5001,0.1,0.2024,0.0002,0.0154,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014105,4/15/14,0.2,0.5,58.8002,0.3,0.2035,0.0008,0.0286,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014113,4/23/14,0.2,0.5,58.5001,0.3,0.2024,0.0004,0.0211,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014121,5/1/14,0.2,0.3,58.6001,0.1,0.2028,0.0003,0.0164,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014129,5/9/14,0.2,1.1,61.9001,0.9,0.2142,0.0072,0.0851,289,289,100,2.01528E+12,0.3
MCD15A2H,Lai_500m,A2014137,5/17/14,0.2,1.2,62.9001,1,0.2176,0.0075,0.0865,289,289,100,2.01528E+12,0.2
MCD15A2H,Lai_500m,A2014145,5/25/14,0.2,0.7,66.9001,0.5,0.2315,0.006,0.0772,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014153,6/2/14,0.2,0.5,59.8001,0.3,0.2069,0.0009,0.0292,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014161,6/10/14,0.2,0.5,60.7001,0.3,0.21,0.0011,0.0333,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014169,6/18/14,0.2,0.6,60.1001,0.4,0.208,0.0014,0.0368,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014177,6/26/14,0.2,0.9,63.4001,0.7,0.2194,0.0045,0.0668,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014185,7/4/14,0.2,1.2,67.3001,1,0.2329,0.0107,0.1035,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014193,7/12/14,0.2,0.6,61.3001,0.4,0.2121,0.0017,0.0411,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014201,7/20/14,0.2,0.6,59.3001,0.4,0.2052,0.0009,0.0301,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014209,7/28/14,0.1,0.7,62.8001,0.6,0.2173,0.0037,0.0609,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014217,8/5/14,0.2,1,66.3001,0.8,0.2294,0.0069,0.0828,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014225,8/13/14,0.2,0.7,67.8,0.5,0.2346,0.0037,0.061,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014233,8/21/14,0.2,1.1,71.1001,0.9,0.246,0.0075,0.0868,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014241,8/29/14,0.2,1.7,77.6,1.5,0.2685,0.0314,0.1771,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014249,9/6/14,0.2,1.6,72.6,1.4,0.2512,0.0206,0.1434,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014257,9/14/14,0.2,0.5,67.4001,0.3,0.2332,0.0042,0.065,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014265,9/22/14,0.2,0.6,83,0.4,0.2872,0.0088,0.0938,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014273,9/30/14,0.2,0.5,79.3,0.3,0.2744,0.004,0.0631,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014281,10/8/14,0.2,0.5,78.3001,0.3,0.2709,0.0033,0.0575,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014289,10/16/14,0.2,0.5,69.7,0.3,0.2412,0.003,0.0552,289,289,100,2.01529E+12,0.3
MCD15A2H,Lai_500m,A2014297,10/24/14,0.2,0.6,63.3001,0.4,0.219,0.0027,0.0521,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014305,11/1/14,0.1,0.4,59.0001,0.3,0.2042,0.0005,0.0232,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014313,11/9/14,0.1,0.5,48.2001,0.4,0.1668,0.0028,0.0526,289,289,100,2.01529E+12,0.2
MCD15A2H,Lai_500m,A2014321,11/17/14,0.1,0.4,37.8,0.3,0.1308,0.0023,0.0484,289,289,100,2.01529E+12,0.1
MCD15A2H,Lai_500m,A2014329,11/25/14,0.1,0.3,32.1001,0.2,0.1111,0.0011,0.0325,289,289,100,2.01529E+12,0.1
MCD15A2H,Lai_500m,A2014337,12/3/14,0.1,0.2,31.8001,0.1,0.11,0.0009,0.03,289,289,100,2.01529E+12,0.1
MCD15A2H,Lai_500m,A2014345,12/11/14,0.1,0.2,29.2001,0.1,0.101,0.0001,0.0101,289,289,100,2.01529E+12,0.1
MCD15A2H,Lai_500m,A2014353,12/19/14,0.1,0.2,30.5001,0.1,0.1055,0.0005,0.0229,289,289,100,2.01529E+12,0.1
MCD15A2H,Lai_500m,A2014361,12/27/14,0.1,0.3,34.7,0.2,0.1201,0.0033,0.0577,289,289,100,2.0153E+12,0.3
MCD15A2H,Lai_500m,A2015001,1/1/15,0.1,0.3,31.0001,0.2,0.1206,0.0036,0.0599,289,257,88.93,2.0153E+12,0.3
MCD15A2H,Lai_500m,A2015009,1/9/15,0.1,0.3,31.3001,0.2,0.1083,0.001,0.0322,289,289,100,2.0153E+12,0.1
MCD15A2H,Lai_500m,A2015017,1/17/15,0.1,0.2,29.2001,0.1,0.101,0.0001,0.0101,289,289,100,2.0153E+12,0.1
MCD15A2H,Lai_500m,A2015025,1/25/15,0.1,0.2,29.4001,0.1,0.1017,0.0002,0.013,289,289,100,2.0153E+12,0.1
MCD15A2H,Lai_500m,A2015033,2/2/15,0.1,0.2,34.0001,0.1,0.1176,0.0015,0.0381,289,289,100,2.0153E+12,0.1
MCD15A2H,Lai_500m,A2015041,2/10/15,0.1,0.3,52.1001,0.2,0.1803,0.0017,0.0407,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015049,2/18/15,0.1,0.3,56.6001,0.2,0.1958,0.0008,0.0285,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015057,2/26/15,0.1,0.3,57.8001,0.2,0.2,0.0015,0.0381,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015065,3/6/15,0.1,0.5,59.5001,0.4,0.2059,0.0014,0.0372,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015073,3/14/15,0.1,0.5,55.1001,0.4,0.1907,0.0016,0.0401,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015081,3/22/15,0.2,0.3,58.1001,0.1,0.201,0.0001,0.0101,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015089,3/30/15,0.2,0.5,58.1001,0.3,0.201,0.0003,0.0176,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015097,4/7/15,0.2,0.5,58.4001,0.3,0.2021,0.0004,0.0203,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015105,4/15/15,0.2,0.5,62.5001,0.3,0.2163,0.0028,0.0531,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015113,4/23/15,0.2,0.5,60.7001,0.3,0.21,0.0019,0.0441,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015121,5/1/15,0.2,0.5,61.1001,0.3,0.2114,0.0012,0.0349,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015129,5/9/15,0.2,0.5,59.6001,0.3,0.2062,0.0008,0.0281,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015137,5/17/15,0.2,0.8,72.3,0.6,0.2502,0.0061,0.0781,289,289,100,2.0153E+12,0.2
MCD15A2H,Lai_500m,A2015145,5/25/15,0.2,0.6,73.2,0.4,0.2533,0.0037,0.0605,289,289,100,2.0153E+12,0.3
MCD15A2H,Lai_500m,A2015153,6/2/15,0.2,0.7,61.5002,0.5,0.2128,0.0024,0.0493,289,289,100,2.0153E+12,0.2
