Date,GPP_int,GPP_dayint,RECO_int,RECO_dayint,RECO_nightint,NEE_int,NEE_dayint,NEE_nightint,ET_int,ET_dayint,P_int,TA_avg,TA_max,RH_avg,SW_IN_avg,NETRAD_avg,PPFD_IN_avg,PPFD_IN_sum,VPD_avg,VPD_max,LE_avg,H_avg
09/11/2013,2.3262903935208,2.2230786574098,3.0753400807674,1.0000432635804,2.075296817187,0.7490496872466,-1.2230353938294,1.972085081076,1.80390443273726,1.73848595362287,25.65547,17.967375,21.153,90.7994958333334,132.344539583333,NaN,258.824779322917,12423.5894075,0.205146875,0.78417,54.7052572916667,15.6845593333333
09/12/2013,2.8167157960236,2.7317591488188,2.7796250184822,1.2774180549474,1.5022069635348,-0.0370907775413998,-1.4543410938714,1.41725031633,1.98711734565681,1.8778898737325,1.54817,17.1600833333333,19.393,88.2622479166667,103.01878125,NaN,205.317517163875,9855.240823866,0.239565770833333,0.59744,60.5201479166667,12.6835376208333
09/13/2013,2.1861649244106,1.8755203957146,2.7501002629092,1.3012902921906,1.4488099707186,0.5639353384986,-0.574230103524,1.1381654420226,1.40048280270104,1.29445403636539,15.03941,16.0864166666667,17.376,90.084175,72.145510625,NaN,152.22078384536,7306.5976245773,0.181799770833333,0.42282,42.9336000625,-0.643753345833333
09/14/2013,3.1970886982578,2.9378730903642,3.1039216293258,1.5047166547782,1.5992049745476,-0.0931670689319997,-1.433156435586,1.339989366654,2.1272398482697,2.08116649145119,4.64452,16.2733958333333,21.329,82.4063458333333,142.875356875,NaN,290.10482055239,13925.0313865147,0.371532729166667,1.2042,64.5967372916667,17.0712476875
09/15/2013,3.536054602839,3.5125590473712,3.201952591143,1.6422016112352,1.5597509799078,-0.334102011696,-1.870357436136,1.53625542444,2.53431402144758,2.48443272972784,19.35221,16.4747916666667,23.338,80.4346333333333,224.064742604167,NaN,416.590341709398,19996.3364020511,0.4498769375,1.6063,76.319791875,33.41515996875
09/16/2013,4.0405121203338,3.6136541834424,3.1065663794598,1.5868046355804,1.5197617438794,-0.933945740874,-2.026849547862,1.092903806988,2.10662758850429,2.08040998498079,3.75985,16.2857708333333,21.327,81.6314625,187.475785416667,NaN,370.387304480788,17778.5906150778,0.378590479166667,1.2839,64.0973631875,28.7649077708333
09/17/2013,3.528430056072,3.407981718213,3.894253286922,1.879480235043,2.014773051879,0.36582323085,-1.52850148317,1.89432471402,2.87669973910611,2.79222882466803,0,17.8115208333333,23.368,75.0042020833333,272.645933333333,NaN,520.23734699223,24971.392655627,0.614328354166667,1.5451,86.3958335208333,45.7657038208333
09/18/2013,3.8410449484806,3.7572323346126,3.7153193255406,1.8986602838526,1.816659041688,-0.12572562294,-1.85857205076,1.73284642782,2.59639940258676,2.45630890687251,0,19.2807916666667,24.351,72.02270625,251.245120833333,NaN,479.882325861796,23034.3516413662,0.696301041666667,1.8672,77.798525625,39.69637406875
09/19/2013,3.9546858382938,3.6223614065538,3.7933517561598,1.9416212911098,1.85173046505,-0.161334082134,-1.680740115444,1.51940603331,2.20780968591257,2.12657297636288,0,19.5397916666667,24.647,64.1830104166667,243.779250270833,NaN,468.982063229129,22511.1390349982,0.928187291666667,2.2757,66.0098433333333,34.73859178125
09/20/2013,3.6335112995286,3.4202906919054,3.1996185607746,1.5347105383914,1.6649080223832,-0.433892738754,-1.885580153514,1.45168741476,1.65656237687372,1.59197306049507,0,15.285625,19.182,80.0392208333333,235.905270833333,NaN,447.808259968758,21494.7964785004,0.387822166666667,0.97876,50.6495833333333,48.0697340666667
