Date,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_P4_5cm,SOILT_P5_5cm,SOILT_5cm_gf,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_P4_10cm,SOILT_P5_10cm,SOILT_10cm_gf,SOILT_P1_20cm,SOILT_P2_20cm,SOILT_P3_20cm,SOILT_P4_20cm,SOILT_P5_20cm,SOILT_20cm_gf,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_P4_30cm,SOILT_P5_30cm,SOILT_30cm_gf,SOILT_P1_50cm,SOILT_P2_50cm,SOILT_P3_50cm,SOILT_P4_50cm,SOILT_P5_50cm,SOILT_50cm_gf,SOILT_P1_60cm,SOILT_P2_60cm,SOILT_P3_60cm,SOILT_P4_60cm,SOILT_P5_60cm,SOILT_60cm_gf,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_P4_5cm,SWC_P5_5cm,SWC_5cm_gf,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_P4_10cm,SWC_P5_10cm,SWC_10cm_gf,SWC_P1_20cm,SWC_P2_20cm,SWC_P3_20cm,SWC_P4_20cm,SWC_P5_20cm,SWC_20cm_gf,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_P4_30cm,SWC_P5_30cm,SWC_30cm_gf,SWC_P1_50cm,SWC_P2_50cm,SWC_P3_50cm,SWC_P4_50cm,SWC_P5_50cm,SWC_50cm_gf,SWC_P1_60cm,SWC_P2_60cm,SWC_P3_60cm,SWC_P4_60cm,SWC_P5_60cm,SWC_60cm_gf
01/01/2008,NaN,NaN,NaN,0.0436170212765969,0.241489361702128,0.142553191489362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.174468085106383,0.2,0.187234042553192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.46702127659575,1.20425531914894,1.83563829787234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0479875,NaN,0.15886170212766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258073170731707,NaN,0.258031914893617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258682926829268,NaN,0.258531914893617,NaN,NaN,NaN,NaN,NaN,NaN
01/02/2008,NaN,NaN,NaN,0.0526041666666655,0.185416666666667,0.119010416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0302083333333333,0.121875,0.0760416666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.33854166666666,1.12604166666667,1.73229166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0467888888888889,NaN,0.152760416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246755555555555,NaN,0.246677083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258633333333333,NaN,0.25865625,NaN,NaN,NaN,NaN,NaN,NaN
01/03/2008,NaN,NaN,NaN,0.238541666666667,0.1890625,0.213802083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.065625,0.0875,0.0109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.25520833333333,1.046875,1.65104166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0484404761904762,NaN,0.153354166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.236559523809524,NaN,0.236552083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258404761904762,NaN,0.258354166666667,NaN,NaN,NaN,NaN,NaN,NaN
01/04/2008,NaN,NaN,NaN,0.573958333333332,0.259895833333333,0.416927083333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0260416666666667,0.075,0.0244791666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13854166666666,1,1.56927083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0554,NaN,0.156526041666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.233655555555556,NaN,0.233677083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257722222222222,NaN,0.257739583333333,NaN,NaN,NaN,NaN,NaN,NaN
01/05/2008,NaN,NaN,NaN,0.66875,0.3,0.484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0833333333333334,0.0416666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046875,1,1.5234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0613111111111111,NaN,0.159604166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.236644444444444,NaN,0.236604166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257877777777778,NaN,0.257916666666667,NaN,NaN,NaN,NaN,NaN,NaN
01/06/2008,NaN,NaN,NaN,0.691666666666667,0.318229166666666,0.504947916666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0875,0.04375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99270833333333,0.945833333333333,1.46927083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0654222222222222,NaN,0.160791666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.241233333333333,NaN,0.2411875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256133333333333,NaN,0.256125,NaN,NaN,NaN,NaN,NaN,NaN
01/07/2008,NaN,NaN,NaN,0.65,0.300520833333333,0.475260416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.1,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.901041666666666,1.40052083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07,NaN,0.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.243979166666666,NaN,0.243979166666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN
01/08/2008,NaN,NaN,NaN,0.678645833333334,0.299999999999999,0.489322916666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00416666666666667,0.1,0.0520833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.899999999999999,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0722777777777778,NaN,0.164270833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246455555555556,NaN,0.246552083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN
01/09/2008,NaN,NaN,NaN,0.700000000000001,0.299999999999999,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0989583333333333,0.1,0.0994791666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.899999999999999,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0720416666666667,NaN,0.164020833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.251,NaN,0.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN
01/10/2008,NaN,NaN,NaN,0.642708333333332,0.296354166666666,0.46953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0.1,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.84270833333333,0.892708333333332,1.36770833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0734666666666666,NaN,0.165395833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252133333333333,NaN,0.25221875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257311111111111,NaN,0.257354166666667,NaN,NaN,NaN,NaN,NaN,NaN
01/11/2008,NaN,NaN,NaN,0.558854166666666,0.254166666666667,0.406510416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144791666666667,0.1,0.122395833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,0.845833333333333,1.32291666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0720888888888889,NaN,0.165328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254033333333333,NaN,0.25403125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.258411111111111,NaN,0.258447916666667,NaN,NaN,NaN,NaN,NaN,NaN
01/12/2008,NaN,NaN,NaN,0.492708333333333,0.213020833333333,0.352864583333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.195833333333333,0.1,0.147916666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,0.804166666666667,1.30208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0681,NaN,0.162723958333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2548,NaN,0.2548125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.257577777777778,NaN,0.257541666666667,NaN,NaN,NaN,NaN,NaN,NaN
01/13/2008,NaN,NaN,NaN,0.367187499999999,0.165104166666667,0.266145833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.195833333333333,0.1,0.147916666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,0.8,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.06225,NaN,0.158765625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.253166666666667,NaN,0.253052083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.255535714285714,NaN,0.25553125,NaN,NaN,NaN,NaN,NaN,NaN
01/14/2008,NaN,NaN,NaN,0.2921875,0.15,0.22109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.179166666666667,0.0916666666666667,0.135416666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.75833333333333,0.8,1.27916666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0587222222222222,NaN,0.157401041666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250733333333333,NaN,0.25071875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN
01/15/2008,NaN,NaN,NaN,0.238020833333334,0.14375,0.190885416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.138541666666667,0.0260416666666667,0.0822916666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.70104166666667,0.8,1.25052083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0575,NaN,0.1568125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246404761904762,NaN,0.246354166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256,NaN,0.256,NaN,NaN,NaN,NaN,NaN,NaN
01/16/2008,NaN,NaN,NaN,0.183854166666668,0.0765624999999998,0.130208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1,0,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,0.721875,1.2109375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0565777777777778,NaN,0.155786458333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.242133333333333,NaN,0.242125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254966666666667,NaN,0.25503125,NaN,NaN,NaN,NaN,NaN,NaN
01/17/2008,NaN,NaN,NaN,-0.131250000000001,-0.0572916666666665,-0.0942708333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00625,0,0.003125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.66354166666667,0.7,1.18177083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0497976190476191,NaN,0.152088541666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.237392857142857,NaN,0.23740625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254333333333333,NaN,0.254322916666667,NaN,NaN,NaN,NaN,NaN,NaN
01/18/2008,NaN,NaN,NaN,-0.282291666666666,-0.134895833333333,-0.20859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.144791666666667,-0.065625,-0.105208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6,0.7,1.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0473888888888889,NaN,0.151927083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.226233333333333,NaN,0.2261875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.256455555555555,NaN,0.256489583333333,NaN,NaN,NaN,NaN,NaN,NaN
01/19/2008,NaN,NaN,NaN,-0.352083333333333,-0.186979166666667,-0.26953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.273958333333334,-0.108333333333333,-0.191145833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.58020833333333,0.659375,1.11979166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0448333333333334,NaN,0.149713541666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.197238095238095,NaN,0.196489583333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254476190476191,NaN,0.254541666666667,NaN,NaN,NaN,NaN,NaN,NaN
01/20/2008,NaN,NaN,NaN,-0.263541666666667,-0.191666666666666,-0.227604166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.369791666666667,-0.198958333333333,-0.284375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5,0.596875,1.0484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0460777777777778,NaN,0.149739583333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.158033333333333,NaN,0.15778125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2535,NaN,0.25353125,NaN,NaN,NaN,NaN,NaN,NaN
01/21/2008,NaN,NaN,NaN,-0.261979166666667,-0.220833333333333,-0.24140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.457291666666667,-0.215625,-0.336458333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.41354166666667,0.533333333333333,0.973437500000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0455238095238095,NaN,0.150036458333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.148559523809524,NaN,0.148427083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254202380952381,NaN,0.254239583333333,NaN,NaN,NaN,NaN,NaN,NaN
01/22/2008,NaN,NaN,NaN,-0.245833333333334,-0.225,-0.235416666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5,-0.291666666666667,-0.395833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.346875,0.5,0.923437499999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0453555555555555,NaN,0.147619791666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.145733333333333,NaN,0.14565625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254034090909091,NaN,0.254072916666666,NaN,NaN,NaN,NaN,NaN,NaN
01/23/2008,NaN,NaN,NaN,-0.2671875,-0.227083333333333,-0.247135416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.5,-0.3,-0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3,0.5,0.899999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0453452380952381,NaN,0.149583333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144023809523809,NaN,0.144083333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.253738095238095,NaN,0.253708333333333,NaN,NaN,NaN,NaN,NaN,NaN
01/24/2008,NaN,NaN,NaN,-0.0932291666666669,-0.153125,-0.123177083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.488541666666666,-0.3,-0.394270833333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.29583333333333,0.495833333333333,0.895833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0474444444444444,NaN,0.151067708333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144622222222222,NaN,0.144583333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254633333333334,NaN,0.25465625,NaN,NaN,NaN,NaN,NaN,NaN
01/25/2008,NaN,NaN,NaN,0.0062500000000002,-0.104166666666667,-0.0489583333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.396875,-0.3,-0.3484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20520833333333,0.442708333333333,0.823958333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496666666666667,NaN,0.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.145071428571428,NaN,0.1450625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252297619047619,NaN,0.252322916666667,NaN,NaN,NaN,NaN,NaN,NaN
01/26/2008,NaN,NaN,NaN,-0.144791666666666,-0.1390625,-0.141927083333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.410416666666667,-0.3,-0.355208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2,0.4,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0483444444444444,NaN,0.150192708333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.145944444444444,NaN,0.145916666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252,NaN,0.252,NaN,NaN,NaN,NaN,NaN,NaN
01/27/2008,NaN,NaN,NaN,-0.185416666666667,-0.170833333333334,-0.178125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.491666666666667,-0.3,-0.395833333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.19583333333333,0.4,0.797916666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.048051282051282,NaN,0.150223958333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.145525641025641,NaN,0.145333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252615384615385,NaN,0.2525,NaN,NaN,NaN,NaN,NaN,NaN
01/28/2008,NaN,NaN,NaN,0.0786458333333344,0.0374999999999999,0.0580729166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.377083333333334,-0.209375,-0.293229166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10520833333333,0.395833333333333,0.750520833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0533452380952381,NaN,0.152734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.146464285714286,NaN,0.146375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252190476190476,NaN,0.252166666666667,NaN,NaN,NaN,NaN,NaN,NaN
01/29/2008,NaN,NaN,NaN,0.154166666666667,0.0499999999999998,0.102083333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.2,-0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.4,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0583333333333334,NaN,0.155380208333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.150144444444444,NaN,0.150385416666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252544444444445,NaN,0.252479166666667,NaN,NaN,NaN,NaN,NaN,NaN
01/30/2008,NaN,NaN,NaN,0.0718750000000004,0.0499999999999998,0.0609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.2,-0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.4,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0585333333333333,NaN,0.155213541666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153566666666667,NaN,0.15365625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.251955555555556,NaN,0.251958333333333,NaN,NaN,NaN,NaN,NaN,NaN
01/31/2008,NaN,NaN,NaN,-0.0583333333333326,0.0499999999999998,-0.00416666666666663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.166666666666667,-0.233333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.4,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0548,NaN,0.188513020833333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153766666666667,NaN,0.188364583333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.252233333333333,NaN,0.289994791666667,NaN,NaN,NaN,NaN,NaN,NaN
02/01/2008,NaN,NaN,NaN,-0.21875,0.0499999999999998,-0.084375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.365625,-0.155208333333333,-0.260416666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.4,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0483111111111111,0.1757,0.215678819444444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.150255555555556,0.2747,0.212541666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250288888888889,0.406720930232558,0.322729166666667,NaN,NaN,NaN,NaN,NaN,NaN
02/02/2008,NaN,NaN,NaN,-0.183333333333333,0.0499999999999998,-0.0666666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4,-0.107291666666667,-0.253645833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.07604166666667,0.4,0.738020833333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0471785714285714,0.163797619047619,0.218872395833333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14775,0.272066666666667,0.213770833333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.250214285714286,0.4062375,0.322520833333333,NaN,NaN,NaN,NaN,NaN,NaN
02/03/2008,NaN,NaN,NaN,-0.145833333333333,0.0499999999999998,-0.0479166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.4,-0.105208333333333,-0.252604166666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00833333333333,0.4,0.704166666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0455217391304348,0.158822916666667,0.185623263888889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.148729166666667,0.268822916666667,0.208776041666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.249854166666667,NaN,0.288916666666667,NaN,NaN,NaN,NaN,NaN,NaN
02/04/2008,NaN,NaN,NaN,-0.0656250000000005,0.0395833333333331,-0.0130208333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.346875,-0.1,-0.2234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0510666666666667,0.156711111111111,0.214443576388889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.149044444444444,0.267135416666667,0.211796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.249433333333333,0.406375,0.319651041666667,NaN,NaN,NaN,NaN,NaN,NaN
02/05/2008,NaN,NaN,NaN,-0.0213541666666667,0.0479166666666665,0.01328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.1,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0520454545454546,0.157844444444444,0.212949652777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.150544444444444,0.265288888888889,0.20784375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0.405813953488372,0.322229166666667,NaN,NaN,NaN,NaN,NaN,NaN
02/06/2008,NaN,NaN,NaN,0,0.0296874999999999,0.01484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.1,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0511136363636364,0.157422222222222,0.223391493055556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.151266666666667,0.263333333333333,0.210791666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.248333333333333,0.405766666666667,0.327005208333333,NaN,NaN,NaN,NaN,NaN,NaN
02/07/2008,NaN,NaN,NaN,0,0.0203124999999999,0.01015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.3,-0.1,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0513863636363637,0.156,0.211519965277778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.152455555555556,0.261044444444444,0.206796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247911111111111,0.40453488372093,0.320614583333333,NaN,NaN,NaN,NaN,NaN,NaN
